series,iteration,timesteps,elapsed_s,total,success,episode_length,balance,height,large_actions,smooth_actions
go1_train_1_8_budget,14310.0,1406828544.0,30042.932,276.456,0.0,174.449,330.034,249.921,-81.862,-221.637
go1_train_1_8_budget,14320.0,1407811584.0,30060.21,270.289,0.0,173.873,324.586,245.658,-81.051,-218.903
go1_train_1_8_budget,14330.0,1408794624.0,30077.711,264.881,0.0,169.197,318.431,240.697,-79.476,-214.772
go1_train_1_8_budget,14340.0,1409777664.0,30095.337,262.551,0.0,167.575,315.741,238.481,-78.779,-212.891
go1_train_1_8_budget,14350.0,1410760704.0,30112.861,266.95,0.0,168.537,319.958,241.838,-79.613,-215.232
go1_train_1_8_budget,14360.0,1411743744.0,30130.292,264.965,0.0,169.33,318.177,240.357,-79.281,-214.289
go1_train_1_8_budget,14370.0,1412726784.0,30147.502,266.086,0.0,169.375,319.124,241.158,-79.471,-214.724
go1_train_1_8_budget,14380.0,1413709824.0,30164.659,274.99,0.0,173.699,329.545,249.75,-82.262,-222.043
go1_train_1_8_budget,14390.0,1414692864.0,30181.91,271.806,0.0,173.185,326.682,247.353,-81.763,-220.466
go1_train_1_8_budget,14400.0,1415675904.0,30199.191,267.046,0.0,169.704,321.528,243.146,-80.642,-216.987
go1_train_1_8_budget,14410.0,1416658944.0,30216.487,257.933,0.0,165.327,311.227,234.808,-78.126,-209.977
go1_train_1_8_budget,14420.0,1417641984.0,30233.734,276.677,0.0,176.061,331.051,250.786,-82.699,-222.462
go1_train_1_8_budget,14430.0,1418625024.0,30251.092,279.293,0.0,176.913,333.195,252.506,-83.067,-223.341
go1_train_1_8_budget,14440.0,1419608064.0,30268.5,266.201,0.0,169.06,319.028,241.225,-79.819,-214.233
go1_train_1_8_budget,14450.0,1420591104.0,30285.898,270.138,0.0,172.809,324.05,245.205,-81.142,-217.975
go1_train_1_8_budget,14460.0,1421574144.0,30303.353,265.883,0.0,168.879,319.321,241.441,-79.944,-214.934
go1_train_1_8_budget,14470.0,1422557184.0,30321.055,266.605,0.0,168.688,319.311,241.168,-79.62,-214.254
go1_train_1_8_budget,14480.0,1423540224.0,30338.717,255.646,0.0,162.68,307.724,231.964,-77.172,-206.871
go1_train_1_8_budget,14490.0,1424523264.0,30355.824,260.256,0.0,165.626,313.51,236.562,-78.766,-211.05
go1_train_1_8_budget,14500.0,1425506304.0,30373.043,270.901,0.0,172.48,325.016,245.681,-81.412,-218.384
go1_train_1_8_budget,14510.0,1426489344.0,30390.627,262.52,0.0,166.585,314.856,237.464,-78.673,-211.126
go1_train_1_8_budget,14520.0,1427472384.0,30408.658,251.276,0.0,160.206,302.003,227.345,-75.565,-202.507
go1_train_1_8_budget,14530.0,1428455424.0,30426.965,237.547,0.0,152.325,287.399,215.546,-72.153,-193.246
go1_train_1_8_budget,14540.0,1429438464.0,30444.779,246.221,0.0,157.437,296.849,223.237,-74.366,-199.499
go1_train_1_8_budget,14550.0,1430421504.0,30462.418,251.911,0.0,159.473,303.14,228.345,-75.966,-203.608
go1_train_1_8_budget,14560.0,1431404544.0,30479.941,245.983,0.0,157.205,296.997,223.282,-74.438,-199.857
go1_train_1_8_budget,14570.0,1432387584.0,30497.81,241.845,0.0,155.971,293.145,220.172,-73.681,-197.79
go1_train_1_8_budget,14580.0,1433370624.0,30515.518,244.559,0.0,156.739,296.078,222.575,-74.155,-199.939
go1_train_1_8_budget,14590.0,1434353664.0,30532.989,259.188,0.0,165.149,312.418,235.736,-78.15,-210.816
go1_train_1_8_budget,14600.0,1435336704.0,30550.337,250.423,0.0,159.773,302.326,227.694,-75.657,-203.94
go1_train_1_8_budget,14610.0,1436319744.0,30567.86,257.648,0.0,164.69,311.406,234.909,-78.048,-210.619
go1_train_1_8_budget,14620.0,1437302784.0,30585.158,259.133,0.0,165.472,313.225,236.504,-78.541,-212.055
go1_train_1_8_budget,14630.0,1438285824.0,30602.532,270.176,0.0,171.837,326.084,246.737,-81.756,-220.889
go1_train_1_8_budget,14640.0,1439268864.0,30619.978,264.448,0.0,168.408,319.089,241.122,-79.868,-215.895
go1_train_1_8_budget,14650.0,1440251904.0,30637.532,267.32,0.0,170.237,322.276,243.678,-80.711,-217.922
go1_train_1_8_budget,14660.0,1441234944.0,30655.034,250.618,0.0,160.158,304.537,229.37,-76.626,-206.663
go1_train_1_8_budget,14670.0,1442217984.0,30672.519,259.202,0.0,165.983,313.62,236.658,-78.576,-212.5
go1_train_1_8_budget,14680.0,1443201024.0,30689.981,258.878,0.0,166.383,314.312,237.26,-78.928,-213.766
go1_train_1_8_budget,14690.0,1444184064.0,30707.151,262.006,0.0,168.345,318.465,240.708,-80.171,-216.996
go1_train_1_8_budget,14700.0,1445167104.0,30724.23,266.489,0.0,169.821,322.05,243.532,-80.523,-218.57
go1_train_1_8_budget,14710.0,1446150144.0,30741.477,267.928,0.0,171.347,322.869,244.03,-80.485,-218.487
go1_train_1_8_budget,14720.0,1447133184.0,30758.454,277.741,0.0,176.929,334.186,253.103,-83.551,-225.997
go1_train_1_8_budget,14730.0,1448116224.0,30775.728,281.21,0.0,178.104,336.361,254.885,-83.559,-226.476
go1_train_1_8_budget,14740.0,1449099264.0,30793.183,273.294,0.0,173.39,328.395,248.395,-81.873,-221.623
go1_train_1_8_budget,14750.0,1450082304.0,30810.826,251.479,0.0,161.011,304.782,229.531,-76.4,-206.434
go1_train_1_8_budget,14760.0,1451065344.0,30828.417,258.196,0.0,165.607,312.535,235.733,-78.306,-211.765
go1_train_1_8_budget,14770.0,1452048384.0,30846.0,256.633,0.0,164.599,310.39,234.003,-77.652,-210.108
go1_train_1_8_budget,14780.0,1453031424.0,30863.55,255.747,0.0,163.845,308.932,232.97,-77.12,-209.035
go1_train_1_8_budget,14790.0,1454014464.0,30880.898,266.806,0.0,171.347,322.696,244.126,-80.809,-219.206
go1_train_1_8_budget,14800.0,1454997504.0,30898.239,261.727,0.0,169.206,317.102,239.419,-79.287,-215.507
go1_train_1_8_budget,14810.0,1455980544.0,30915.587,268.338,0.0,170.722,323.165,244.434,-80.35,-218.912
go1_train_1_8_budget,14820.0,1456963584.0,30932.739,264.564,0.0,167.458,319.334,241.258,-79.556,-216.473
go1_train_1_8_budget,14830.0,1457946624.0,30950.115,267.477,0.0,169.449,321.842,243.281,-80.111,-217.535
go1_train_1_8_budget,14840.0,1458929664.0,30967.43,276.348,0.0,175.848,332.921,252.244,-83.296,-225.52
go1_train_1_8_budget,14850.0,1459912704.0,30984.567,270.073,0.0,173.576,324.932,245.84,-80.944,-219.754
go1_train_1_8_budget,14860.0,1460895744.0,31001.937,267.805,0.0,172.001,323.273,244.525,-80.837,-219.156
go1_train_1_8_budget,14870.0,1461878784.0,31019.296,269.928,0.0,171.981,326.432,246.858,-81.718,-221.644
go1_train_1_8_budget,14880.0,1462861824.0,31036.72,268.107,0.0,172.307,324.267,245.069,-81.024,-220.206
go1_train_1_8_budget,14890.0,1463844864.0,31054.02,270.333,0.0,173.967,328.205,248.361,-82.33,-223.902
go1_train_1_8_budget,14900.0,1464827904.0,31071.397,263.777,0.0,169.398,320.407,242.081,-80.294,-218.417
go1_train_1_8_budget,14910.0,1465810944.0,31088.665,269.834,0.0,172.938,326.961,247.333,-81.703,-222.757
go1_train_1_8_budget,14920.0,1466793984.0,31105.885,266.314,0.0,170.516,323.213,244.283,-80.808,-220.375
go1_train_1_8_budget,14930.0,1467777024.0,31122.989,267.31,0.0,172.296,323.811,244.806,-80.742,-220.565
go1_train_1_8_budget,14940.0,1468760064.0,31140.235,260.572,0.0,167.653,315.979,238.321,-78.626,-215.102
go1_train_1_8_budget,14950.0,1469743104.0,31157.542,269.499,0.0,172.095,325.599,246.076,-80.825,-221.35
go1_train_1_8_budget,14960.0,1470726144.0,31174.951,265.06,0.0,169.427,320.306,242.021,-79.471,-217.796
go1_train_1_8_budget,14970.0,1471709184.0,31192.397,264.001,0.0,170.769,319.547,241.393,-79.455,-217.483
go1_train_1_8_budget,14980.0,1472692224.0,31209.714,266.885,0.0,171.825,322.958,244.409,-80.504,-219.978
go1_train_1_8_budget,14990.0,1473675264.0,31226.901,261.213,0.0,168.12,317.206,239.601,-79.281,-216.313
go1_train_1_8_budget,15000.0,1474658304.0,31244.1,267.876,0.0,172.248,325.091,245.952,-81.417,-221.75
go1_train_1_8_budget,15010.0,1475641344.0,31261.475,249.676,0.0,161.684,304.416,229.408,-76.374,-207.773
go1_train_1_8_budget,15020.0,1476624384.0,31278.545,260.277,0.0,169.192,315.612,238.316,-78.876,-214.776
go1_train_1_8_budget,15030.0,1477607424.0,31295.771,276.78,0.0,176.165,332.641,252.27,-82.57,-225.562
go1_train_1_8_budget,15040.0,1478590464.0,31313.098,275.989,0.0,174.953,332.685,252.26,-82.806,-226.15
go1_train_1_8_budget,15050.0,1479573504.0,31330.353,275.586,0.0,175.506,332.259,251.835,-82.707,-225.801
go1_train_1_8_budget,15060.0,1480556544.0,31347.504,264.835,0.0,169.544,320.914,242.531,-80.077,-218.533
go1_train_1_8_budget,15070.0,1481539584.0,31364.631,260.411,0.0,167.215,315.985,238.705,-79.023,-215.256
go1_train_1_8_budget,15080.0,1482522624.0,31381.746,268.204,0.0,169.639,323.598,244.802,-80.414,-219.782
go1_train_1_8_budget,15090.0,1483505664.0,31398.753,275.218,0.0,175.149,330.202,250.081,-81.458,-223.608
go1_train_1_8_budget,15100.0,1484488704.0,31415.831,271.822,0.0,172.843,327.208,247.754,-81.039,-222.101
go1_train_1_8_budget,15110.0,1485471744.0,31432.948,279.522,0.0,178.49,335.885,254.572,-83.152,-227.784
go1_train_1_8_budget,15120.0,1486454784.0,31450.15,264.146,0.0,169.125,318.566,240.603,-79.027,-215.995
go1_train_1_8_budget,15130.0,1487437824.0,31467.353,272.944,0.0,172.534,327.168,247.514,-80.739,-221.0
go1_train_1_8_budget,15140.0,1488420864.0,31484.522,276.363,0.0,175.055,331.563,250.987,-82.122,-224.065
go1_train_1_8_budget,15150.0,1489403904.0,31501.529,276.943,0.0,175.926,331.69,251.335,-82.179,-223.903
go1_train_1_8_budget,15160.0,1490386944.0,31518.463,282.123,0.0,178.471,337.568,255.951,-83.628,-227.767
go1_train_1_8_budget,15170.0,1491369984.0,31535.372,286.725,0.0,180.836,343.303,260.531,-85.28,-231.829
go1_train_1_8_budget,15180.0,1492353024.0,31552.406,284.796,0.0,180.084,340.754,258.506,-84.424,-230.04
go1_train_1_8_budget,15190.0,1493336064.0,31569.355,289.43,0.0,182.402,345.697,262.461,-85.526,-233.202
go1_train_1_8_budget,15200.0,1494319104.0,31586.71,286.779,0.0,181.173,342.266,259.826,-84.694,-230.62
go1_train_1_8_budget,15210.0,1495302144.0,31604.045,268.367,0.0,172.288,322.968,244.144,-80.32,-218.425
go1_train_1_8_budget,15220.0,1496285184.0,31621.116,268.855,0.0,171.849,324.419,245.287,-80.817,-220.034
go1_train_1_8_budget,15230.0,1497268224.0,31638.172,291.49,0.0,181.673,348.03,264.269,-85.871,-234.937
go1_train_1_8_budget,15240.0,1498251264.0,31655.3,273.557,0.0,175.742,329.677,249.574,-81.811,-223.882
go1_train_1_8_budget,15250.0,1499234304.0,31672.387,264.652,0.0,169.811,319.768,241.542,-79.27,-217.387
go1_train_1_8_budget,15260.0,1500217344.0,31689.511,270.176,0.0,172.772,325.517,246.118,-80.415,-221.043
go1_train_1_8_budget,15270.0,1501200384.0,31706.824,269.209,0.0,172.318,324.091,244.895,-79.868,-219.909
go1_train_1_8_budget,15280.0,1502183424.0,31724.646,264.526,0.0,168.097,318.773,240.682,-78.507,-216.422
go1_train_1_8_budget,15290.0,1503166464.0,31742.413,246.18,0.0,158.966,299.3,225.163,-74.231,-204.053
go1_train_1_8_budget,15300.0,1504149504.0,31759.759,261.692,0.0,167.548,316.28,238.976,-78.27,-215.295
go1_train_1_8_budget,15310.0,1505132544.0,31777.114,256.261,0.0,164.959,310.872,234.577,-77.146,-212.041
go1_train_1_8_budget,15320.0,1506115584.0,31794.446,265.138,0.0,170.046,320.469,242.244,-79.308,-218.267
go1_train_1_8_budget,15330.0,1507098624.0,31812.502,245.955,0.0,158.49,298.463,224.356,-73.828,-203.036
go1_train_1_8_budget,15340.0,1508081664.0,31830.521,235.33,0.0,152.934,287.727,215.658,-71.708,-196.346
go1_train_1_8_budget,15350.0,1509064704.0,31848.238,231.438,0.0,150.567,283.722,212.492,-70.874,-193.901
go1_train_1_8_budget,15360.0,1510047744.0,31865.696,245.805,0.0,158.142,299.776,225.421,-74.813,-204.58
go1_train_1_8_budget,15370.0,1511030784.0,31883.057,252.239,0.0,161.867,305.979,230.462,-75.96,-208.242
go1_train_1_8_budget,15380.0,1512013824.0,31900.363,261.757,0.0,166.695,316.63,239.184,-78.501,-215.557
go1_train_1_8_budget,15390.0,1512996864.0,31917.818,265.153,0.0,168.464,319.484,241.574,-79.014,-216.89
go1_train_1_8_budget,15400.0,1513979904.0,31935.318,255.01,0.0,165.017,308.966,233.057,-76.694,-210.319
go1_train_1_8_budget,15410.0,1514962944.0,31952.682,260.386,0.0,167.055,315.044,237.858,-78.244,-214.273
go1_train_1_8_budget,15420.0,1515945984.0,31970.021,272.402,0.0,173.662,327.566,248.011,-81.115,-222.06
go1_train_1_8_budget,15430.0,1516929024.0,31987.442,263.604,0.0,168.102,317.471,239.961,-78.778,-215.05
go1_train_1_8_budget,15440.0,1517912064.0,32004.807,268.255,0.0,171.568,323.224,244.632,-80.328,-219.273
go1_train_1_8_budget,15450.0,1518895104.0,32022.205,263.633,0.0,169.48,318.32,240.554,-79.162,-216.079
go1_train_1_8_budget,15460.0,1519878144.0,32039.526,272.136,0.0,174.732,327.597,248.002,-81.295,-222.167
go1_train_1_8_budget,15470.0,1520861184.0,32056.83,274.994,0.0,174.832,330.052,249.917,-81.732,-223.243
go1_train_1_8_budget,15480.0,1521844224.0,32074.303,262.257,0.0,167.559,315.616,238.236,-78.156,-213.439
go1_train_1_8_budget,15490.0,1522827264.0,32091.832,260.842,0.0,167.501,314.543,237.395,-78.095,-213.001
go1_train_1_8_budget,15500.0,1523810304.0,32109.196,265.623,0.0,168.718,318.459,240.549,-78.644,-214.741
go1_train_1_8_budget,15510.0,1524793344.0,32126.43,264.835,0.0,168.709,318.113,240.397,-78.707,-214.967
go1_train_1_8_budget,15520.0,1525776384.0,32143.686,261.999,0.0,168.967,315.79,238.485,-78.237,-214.038
go1_train_1_8_budget,15530.0,1526759424.0,32161.09,289.302,0.0,181.616,345.445,262.383,-85.154,-233.372
go1_train_1_8_budget,15540.0,1527742464.0,32178.432,259.926,0.0,166.859,313.247,236.53,-77.62,-212.23
go1_train_1_8_budget,15550.0,1528725504.0,32195.786,276.456,0.0,175.235,331.621,251.283,-81.912,-224.535
go1_train_1_8_budget,15560.0,1529708544.0,32213.112,267.235,0.0,170.432,321.942,243.544,-79.813,-218.437
go1_train_1_8_budget,15570.0,1530691584.0,32230.707,268.361,0.0,170.794,322.799,244.124,-79.814,-218.749
go1_train_1_8_budget,15580.0,1531674624.0,32248.205,260.737,0.0,165.152,314.037,237.249,-77.77,-212.779
go1_train_1_8_budget,15590.0,1532657664.0,32265.657,261.305,0.0,168.154,315.48,238.187,-78.37,-213.993
go1_train_1_8_budget,15600.0,1533640704.0,32283.167,258.534,0.0,166.98,312.864,236.079,-77.932,-212.476
go1_train_1_8_budget,15610.0,1534623744.0,32300.651,265.064,0.0,169.263,320.227,241.886,-79.647,-217.402
go1_train_1_8_budget,15620.0,1535606784.0,32318.365,256.095,0.0,163.309,309.519,233.333,-76.974,-209.782
go1_train_1_8_budget,15630.0,1536589824.0,32335.826,241.734,0.0,156.22,293.686,220.437,-73.168,-199.221
go1_train_1_8_budget,15640.0,1537572864.0,32353.354,258.221,0.0,165.237,310.997,234.29,-76.941,-210.125
go1_train_1_8_budget,15650.0,1538555904.0,32371.263,250.156,0.0,160.541,302.16,227.119,-74.816,-204.306
go1_train_1_8_budget,15660.0,1539538944.0,32389.061,246.939,0.0,158.776,299.188,224.792,-74.151,-202.89
go1_train_1_8_budget,15670.0,1540521984.0,32406.468,252.703,0.0,161.456,305.796,230.23,-75.845,-207.479
go1_train_1_8_budget,15680.0,1541505024.0,32423.758,266.395,0.0,168.973,320.355,242.012,-79.171,-216.801
go1_train_1_8_budget,15690.0,1542488064.0,32441.092,262.757,0.0,168.005,317.061,239.256,-78.631,-214.93
go1_train_1_8_budget,15700.0,1543471104.0,32458.321,263.838,0.0,168.973,318.201,240.272,-78.985,-215.649
go1_train_1_8_budget,15710.0,1544454144.0,32475.26,267.408,0.0,171.142,322.257,243.43,-80.003,-218.277
go1_train_1_8_budget,15720.0,1545437184.0,32492.261,279.96,0.0,176.167,334.162,253.197,-82.407,-224.992
go1_train_1_8_budget,15730.0,1546420224.0,32509.507,283.976,0.0,178.811,338.243,256.412,-83.211,-227.468
go1_train_1_8_budget,15740.0,1547403264.0,32526.878,283.059,0.0,179.112,336.973,255.337,-82.928,-226.323
go1_train_1_8_budget,15750.0,1548386304.0,32544.376,268.284,0.0,170.702,321.598,242.814,-79.603,-216.525
go1_train_1_8_budget,15760.0,1549369344.0,32561.727,265.998,0.0,170.249,318.654,240.338,-78.662,-214.332
go1_train_1_8_budget,15770.0,1550352384.0,32578.984,262.142,0.0,166.712,314.457,236.986,-77.699,-211.602
go1_train_1_8_budget,15780.0,1551335424.0,32596.463,264.007,0.0,167.676,315.935,238.284,-78.015,-212.198
go1_train_1_8_budget,15790.0,1552318464.0,32613.835,266.367,0.0,169.113,319.035,240.608,-78.871,-214.405
go1_train_1_8_budget,15800.0,1553301504.0,32631.29,269.516,0.0,170.545,323.098,244.065,-80.039,-217.608
go1_train_1_8_budget,15810.0,1554284544.0,32648.488,268.812,0.0,170.315,321.903,243.157,-79.525,-216.723
go1_train_1_8_budget,15820.0,1555267584.0,32665.702,257.004,0.0,163.369,308.997,232.766,-76.554,-208.205
go1_train_1_8_budget,15830.0,1556250624.0,32683.037,256.265,0.0,163.737,308.583,232.422,-76.534,-208.206
go1_train_1_8_budget,15840.0,1557233664.0,32700.444,270.156,0.0,171.783,323.606,244.337,-80.001,-217.786
go1_train_1_8_budget,15850.0,1558216704.0,32717.837,272.023,0.0,170.499,325.82,246.037,-80.636,-219.198
go1_train_1_8_budget,15860.0,1559199744.0,32735.162,269.911,0.0,172.142,324.395,244.942,-80.632,-218.794
go1_train_1_8_budget,15870.0,1560182784.0,32752.434,265.751,0.0,169.884,318.984,240.742,-79.19,-214.785
go1_train_1_8_budget,15880.0,1561165824.0,32769.734,275.029,0.0,174.981,329.161,248.886,-81.572,-221.447
go1_train_1_8_budget,15890.0,1562148864.0,32787.165,269.185,0.0,170.724,322.544,243.577,-79.89,-217.046
go1_train_1_8_budget,15900.0,1563131904.0,32804.339,264.785,0.0,167.566,318.909,240.599,-79.349,-215.373
go1_train_1_8_budget,15910.0,1564114944.0,32821.229,273.981,0.0,175.035,329.059,248.794,-81.754,-222.117
go1_train_1_8_budget,15920.0,1565097984.0,32838.098,281.473,0.0,179.381,337.656,255.772,-84.021,-227.934
go1_train_1_8_budget,15930.0,1566081024.0,32855.334,269.293,0.0,172.424,324.261,245.04,-80.775,-219.233
go1_train_1_8_budget,15940.0,1567064064.0,32872.434,280.241,0.0,177.828,335.772,254.386,-83.413,-226.503
go1_train_1_8_budget,15950.0,1568047104.0,32889.637,279.771,0.0,176.454,335.319,253.855,-83.181,-226.221
go1_train_1_8_budget,15960.0,1569030144.0,32906.919,282.95,0.0,179.167,337.85,255.834,-83.393,-227.341
go1_train_1_8_budget,15970.0,1570013184.0,32924.297,275.236,0.0,174.874,329.429,248.945,-81.303,-221.835
go1_train_1_8_budget,15980.0,1570996224.0,32941.769,286.224,0.0,181.948,341.001,258.127,-83.646,-229.259
go1_train_1_8_budget,15990.0,1571979264.0,32959.372,258.729,0.0,164.977,311.154,234.08,-76.628,-209.878
go1_train_1_8_budget,16000.0,1572962304.0,32977.052,261.496,0.0,168.278,315.841,237.874,-78.18,-214.038
go1_train_1_8_budget,16010.0,1573945344.0,32994.48,253.033,0.0,161.935,306.762,230.574,-76.035,-208.268
go1_train_1_8_budget,16020.0,1574928384.0,33011.922,263.624,0.0,168.826,318.409,240.084,-78.757,-216.112
go1_train_1_8_budget,16030.0,1575911424.0,33029.362,264.767,0.0,169.109,320.25,241.678,-79.39,-217.772
go1_train_1_8_budget,16040.0,1576894464.0,33046.636,251.928,0.0,163.158,306.135,230.346,-76.146,-208.407
go1_train_1_8_budget,16050.0,1577877504.0,33063.758,271.922,0.0,173.879,327.328,247.419,-80.898,-221.926
go1_train_1_8_budget,16060.0,1578860544.0,33080.868,259.034,0.0,166.403,313.467,236.216,-77.608,-213.043
go1_train_1_8_budget,16070.0,1579843584.0,33097.894,277.445,0.0,177.464,333.878,252.765,-82.497,-226.701
go1_train_1_8_budget,16080.0,1580826624.0,33115.253,272.239,0.0,173.673,327.614,247.723,-80.957,-222.141
go1_train_1_8_budget,16090.0,1581809664.0,33132.622,272.795,0.0,172.27,327.785,247.827,-80.777,-222.04
go1_train_1_8_budget,16100.0,1582792704.0,33149.978,277.085,0.0,176.569,333.253,252.244,-82.225,-226.187
go1_train_1_8_budget,16110.0,1583775744.0,33167.328,264.528,0.0,168.423,320.446,241.782,-79.399,-218.302
go1_train_1_8_budget,16120.0,1584758784.0,33184.664,259.326,0.0,166.447,314.734,237.261,-78.134,-214.535
go1_train_1_8_budget,16130.0,1585741824.0,33202.107,253.407,0.0,164.198,309.303,232.864,-77.237,-211.523
go1_train_1_8_budget,16140.0,1586724864.0,33219.562,265.078,0.0,169.36,320.746,242.188,-79.502,-218.353
go1_train_1_8_budget,16150.0,1587707904.0,33237.078,256.462,0.0,165.826,312.005,235.179,-77.82,-212.902
go1_train_1_8_budget,16160.0,1588690944.0,33254.581,243.012,0.0,157.348,297.255,223.352,-74.398,-203.197
go1_train_1_8_budget,16170.0,1589673984.0,33272.012,266.298,0.0,170.345,322.591,243.706,-80.305,-219.694
go1_train_1_8_budget,16180.0,1590657024.0,33289.42,262.846,0.0,167.701,317.819,239.934,-78.795,-216.112
go1_train_1_8_budget,16190.0,1591640064.0,33306.709,269.37,0.0,172.038,325.245,246.008,-80.692,-221.191
go1_train_1_8_budget,16200.0,1592623104.0,33323.978,267.457,0.0,169.899,321.713,243.229,-79.417,-218.068
go1_train_1_8_budget,16210.0,1593606144.0,33341.431,264.233,0.0,169.035,318.305,240.37,-78.549,-215.894
go1_train_1_8_budget,16220.0,1594589184.0,33358.816,264.889,0.0,169.25,318.786,240.53,-78.528,-215.9
